InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName
1_HARDERSFIELD_8111,1,8111,Smirnoff 80 Proof,50mL,31,30.69,0.99,2024-01-21,50.0,1,1.63,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_8111,1,8111,Smirnoff 80 Proof,50mL,19,18.81,0.99,2024-01-23,50.0,1,1.0,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_8111,1,8111,Smirnoff 80 Proof,50mL,22,21.78,0.99,2024-01-24,50.0,1,1.16,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_8111,1,8111,Smirnoff 80 Proof,50mL,20,19.8,0.99,2024-01-26,50.0,1,1.05,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_8111,1,8111,Smirnoff 80 Proof,50mL,32,31.68,0.99,2024-01-27,50.0,1,1.68,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_8111,1,8111,Smirnoff 80 Proof,50mL,53,52.47,0.99,2024-01-28,50.0,1,2.78,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_8111,1,8111,Smirnoff 80 Proof,50mL,26,25.74,0.99,2024-01-30,50.0,1,1.36,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_8111,1,8111,Smirnoff 80 Proof,50mL,23,22.77,0.99,2024-01-31,50.0,1,1.21,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_8112,1,8112,Stolichnaya,1.75L,2,49.98,24.99,2024-01-02,1750.0,1,3.67,8664,"STOLI GROUP,(USA) LLC      "
1_HARDERSFIELD_8112,1,8112,Stolichnaya,1.75L,2,53.98,26.99,2024-01-04,1750.0,1,3.67,8664,"STOLI GROUP,(USA) LLC      "
1_HARDERSFIELD_8112,1,8112,Stolichnaya,1.75L,1,26.99,26.99,2024-01-06,1750.0,1,1.84,8664,"STOLI GROUP,(USA) LLC      "
1_HARDERSFIELD_8112,1,8112,Stolichnaya,1.75L,1,26.99,26.99,2024-01-07,1750.0,1,1.84,8664,"STOLI GROUP,(USA) LLC      "
1_HARDERSFIELD_8112,1,8112,Stolichnaya,1.75L,1,26.99,26.99,2024-01-09,1750.0,1,1.84,8664,"STOLI GROUP,(USA) LLC      "
1_HARDERSFIELD_8112,1,8112,Stolichnaya,1.75L,2,53.98,26.99,2024-01-10,1750.0,1,3.67,8664,"STOLI GROUP,(USA) LLC      "
1_HARDERSFIELD_8112,1,8112,Stolichnaya,1.75L,1,26.99,26.99,2024-01-13,1750.0,1,1.84,8664,"STOLI GROUP,(USA) LLC      "
1_HARDERSFIELD_8112,1,8112,Stolichnaya,1.75L,2,53.98,26.99,2024-01-14,1750.0,1,3.67,8664,"STOLI GROUP,(USA) LLC      "
1_HARDERSFIELD_8112,1,8112,Stolichnaya,1.75L,2,53.98,26.99,2024-01-18,1750.0,1,3.67,8664,"STOLI GROUP,(USA) LLC      "
1_HARDERSFIELD_8112,1,8112,Stolichnaya,1.75L,1,26.99,26.99,2024-01-21,1750.0,1,1.84,8664,"STOLI GROUP,(USA) LLC      "
1_HARDERSFIELD_8112,1,8112,Stolichnaya,1.75L,1,26.99,26.99,2024-01-22,1750.0,1,1.84,8664,"STOLI GROUP,(USA) LLC      "
1_HARDERSFIELD_8112,1,8112,Stolichnaya,1.75L,1,26.99,26.99,2024-01-23,1750.0,1,1.84,8664,"STOLI GROUP,(USA) LLC      "
1_HARDERSFIELD_8112,1,8112,Stolichnaya,1.75L,2,53.98,26.99,2024-01-24,1750.0,1,3.67,8664,"STOLI GROUP,(USA) LLC      "
1_HARDERSFIELD_8112,1,8112,Stolichnaya,1.75L,2,53.98,26.99,2024-01-25,1750.0,1,3.67,8664,"STOLI GROUP,(USA) LLC      "
1_HARDERSFIELD_8112,1,8112,Stolichnaya,1.75L,3,80.97,26.99,2024-01-27,1750.0,1,5.51,8664,"STOLI GROUP,(USA) LLC      "
1_HARDERSFIELD_8112,1,8112,Stolichnaya,1.75L,4,107.96,26.99,2024-01-29,1750.0,1,7.35,8664,"STOLI GROUP,(USA) LLC      "
1_HARDERSFIELD_8112,1,8112,Stolichnaya,1.75L,3,80.97,26.99,2024-01-30,1750.0,1,5.51,8664,"STOLI GROUP,(USA) LLC      "
1_HARDERSFIELD_8112,1,8112,Stolichnaya,1.75L,1,26.99,26.99,2024-01-31,1750.0,1,1.84,8664,"STOLI GROUP,(USA) LLC      "
1_HARDERSFIELD_8113,1,8113,R Mondavi Chard Napa,750mL,1,17.99,17.99,2024-01-09,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8113,1,8113,R Mondavi Chard Napa,750mL,2,35.98,17.99,2024-01-24,750.0,2,0.22,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8118,1,8118,Mr Boston Blackberry Brandy,750mL,1,5.99,5.99,2024-01-02,750.0,1,0.79,660,SAZERAC NORTH AMERICA INC. 
1_HARDERSFIELD_8118,1,8118,Mr Boston Blackberry Brandy,750mL,1,6.99,6.99,2024-01-05,750.0,1,0.79,660,SAZERAC NORTH AMERICA INC. 
1_HARDERSFIELD_8118,1,8118,Mr Boston Blackberry Brandy,750mL,2,13.98,6.99,2024-01-07,750.0,1,1.57,660,SAZERAC NORTH AMERICA INC. 
1_HARDERSFIELD_8118,1,8118,Mr Boston Blackberry Brandy,750mL,1,6.99,6.99,2024-01-13,750.0,1,0.79,660,SAZERAC NORTH AMERICA INC. 
1_HARDERSFIELD_8118,1,8118,Mr Boston Blackberry Brandy,750mL,1,6.99,6.99,2024-01-16,750.0,1,0.79,660,SAZERAC NORTH AMERICA INC. 
1_HARDERSFIELD_8118,1,8118,Mr Boston Blackberry Brandy,750mL,1,6.99,6.99,2024-01-19,750.0,1,0.79,660,SAZERAC NORTH AMERICA INC. 
1_HARDERSFIELD_8118,1,8118,Mr Boston Blackberry Brandy,750mL,1,6.99,6.99,2024-01-29,750.0,1,0.79,660,SAZERAC NORTH AMERICA INC. 
1_HARDERSFIELD_8118,1,8118,Mr Boston Blackberry Brandy,750mL,1,6.99,6.99,2024-01-30,750.0,1,0.79,660,SAZERAC NORTH AMERICA INC. 
1_HARDERSFIELD_8119,1,8119,Pinnacle Grape Vodka,750mL,1,12.99,12.99,2024-01-17,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_812,1,812,Jagermeister Liqueur,Liter,2,45.98,22.99,2024-01-05,1000.0,1,2.1,3089,SIDNEY FRANK IMPORTING CO  
1_HARDERSFIELD_812,1,812,Jagermeister Liqueur,Liter,1,22.99,22.99,2024-01-06,1000.0,1,1.05,3089,SIDNEY FRANK IMPORTING CO  
1_HARDERSFIELD_812,1,812,Jagermeister Liqueur,Liter,1,22.99,22.99,2024-01-10,1000.0,1,1.05,3089,SIDNEY FRANK IMPORTING CO  
1_HARDERSFIELD_812,1,812,Jagermeister Liqueur,Liter,2,45.98,22.99,2024-01-12,1000.0,1,2.1,3089,SIDNEY FRANK IMPORTING CO  
1_HARDERSFIELD_812,1,812,Jagermeister Liqueur,Liter,1,22.99,22.99,2024-01-13,1000.0,1,1.05,3089,SIDNEY FRANK IMPORTING CO  
1_HARDERSFIELD_812,1,812,Jagermeister Liqueur,Liter,1,22.99,22.99,2024-01-14,1000.0,1,1.05,3089,SIDNEY FRANK IMPORTING CO  
1_HARDERSFIELD_812,1,812,Jagermeister Liqueur,Liter,3,68.97,22.99,2024-01-15,1000.0,1,3.15,3089,SIDNEY FRANK IMPORTING CO  
1_HARDERSFIELD_812,1,812,Jagermeister Liqueur,Liter,1,22.99,22.99,2024-01-19,1000.0,1,1.05,3089,SIDNEY FRANK IMPORTING CO  
1_HARDERSFIELD_812,1,812,Jagermeister Liqueur,Liter,2,45.98,22.99,2024-01-21,1000.0,1,2.1,3089,SIDNEY FRANK IMPORTING CO  
1_HARDERSFIELD_812,1,812,Jagermeister Liqueur,Liter,1,22.99,22.99,2024-01-22,1000.0,1,1.05,3089,SIDNEY FRANK IMPORTING CO  
1_HARDERSFIELD_812,1,812,Jagermeister Liqueur,Liter,2,45.98,22.99,2024-01-23,1000.0,1,2.1,3089,SIDNEY FRANK IMPORTING CO  
1_HARDERSFIELD_812,1,812,Jagermeister Liqueur,Liter,1,22.99,22.99,2024-01-24,1000.0,1,1.05,3089,SIDNEY FRANK IMPORTING CO  
1_HARDERSFIELD_812,1,812,Jagermeister Liqueur,Liter,2,45.98,22.99,2024-01-26,1000.0,1,2.1,3089,SIDNEY FRANK IMPORTING CO  
1_HARDERSFIELD_812,1,812,Jagermeister Liqueur,Liter,2,45.98,22.99,2024-01-27,1000.0,1,2.1,3089,SIDNEY FRANK IMPORTING CO  
1_HARDERSFIELD_812,1,812,Jagermeister Liqueur,Liter,2,45.98,22.99,2024-01-28,1000.0,1,2.1,3089,SIDNEY FRANK IMPORTING CO  
1_HARDERSFIELD_812,1,812,Jagermeister Liqueur,Liter,1,22.99,22.99,2024-01-30,1000.0,1,1.05,3089,SIDNEY FRANK IMPORTING CO  
1_HARDERSFIELD_812,1,812,Jagermeister Liqueur,Liter,1,22.99,22.99,2024-01-31,1000.0,1,1.05,3089,SIDNEY FRANK IMPORTING CO  
1_HARDERSFIELD_8120,1,8120,Tribuno Sweet Vermouth,1.5L,1,8.99,8.99,2024-01-03,1500.0,1,1.57,9815,WINE GROUP INC             
1_HARDERSFIELD_8120,1,8120,Tribuno Sweet Vermouth,1.5L,1,8.99,8.99,2024-01-08,1500.0,1,1.57,9815,WINE GROUP INC             
1_HARDERSFIELD_8120,1,8120,Tribuno Sweet Vermouth,1.5L,1,8.99,8.99,2024-01-10,1500.0,1,1.57,9815,WINE GROUP INC             
1_HARDERSFIELD_8120,1,8120,Tribuno Sweet Vermouth,1.5L,1,8.99,8.99,2024-01-16,1500.0,1,1.57,9815,WINE GROUP INC             
1_HARDERSFIELD_8120,1,8120,Tribuno Sweet Vermouth,1.5L,1,8.99,8.99,2024-01-27,1500.0,1,1.57,9815,WINE GROUP INC             
1_HARDERSFIELD_8123,1,8123,Mouton Cadet Red Brdx,750mL,2,25.98,12.99,2024-01-01,750.0,2,0.22,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8123,1,8123,Mouton Cadet Red Brdx,750mL,1,12.99,12.99,2024-01-02,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8123,1,8123,Mouton Cadet Red Brdx,750mL,1,10.99,10.99,2024-01-07,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8123,1,8123,Mouton Cadet Red Brdx,750mL,1,10.99,10.99,2024-01-09,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8123,1,8123,Mouton Cadet Red Brdx,750mL,6,65.94,10.99,2024-01-13,750.0,2,0.68,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8123,1,8123,Mouton Cadet Red Brdx,750mL,3,32.97,10.99,2024-01-20,750.0,2,0.34,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8123,1,8123,Mouton Cadet Red Brdx,750mL,1,10.99,10.99,2024-01-21,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8123,1,8123,Mouton Cadet Red Brdx,750mL,1,10.99,10.99,2024-01-23,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8123,1,8123,Mouton Cadet Red Brdx,750mL,1,10.99,10.99,2024-01-24,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8123,1,8123,Mouton Cadet Red Brdx,750mL,4,43.96,10.99,2024-01-29,750.0,2,0.45,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8123,1,8123,Mouton Cadet Red Brdx,750mL,1,10.99,10.99,2024-01-30,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8124,1,8124,Mouton Cadet White Brdx,750mL,1,10.99,10.99,2024-01-12,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8124,1,8124,Mouton Cadet White Brdx,750mL,1,10.99,10.99,2024-01-22,750.0,2,0.11,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8128,1,8128,Espolon Anejo Tequila,750mL,1,34.99,34.99,2024-01-27,750.0,1,0.79,11567,CAMPARI AMERICA            
1_HARDERSFIELD_8128,1,8128,Espolon Anejo Tequila,750mL,1,34.99,34.99,2024-01-28,750.0,1,0.79,11567,CAMPARI AMERICA            
1_HARDERSFIELD_8130,1,8130,Bacardi Superior Rum,50mL,1,1.29,1.29,2024-01-05,50.0,1,0.05,480,BACARDI USA INC            
1_HARDERSFIELD_8130,1,8130,Bacardi Superior Rum,50mL,1,1.29,1.29,2024-01-09,50.0,1,0.05,480,BACARDI USA INC            
1_HARDERSFIELD_8130,1,8130,Bacardi Superior Rum,50mL,6,7.74,1.29,2024-01-10,50.0,1,0.32,480,BACARDI USA INC            
1_HARDERSFIELD_8130,1,8130,Bacardi Superior Rum,50mL,1,1.29,1.29,2024-01-11,50.0,1,0.05,480,BACARDI USA INC            
1_HARDERSFIELD_8130,1,8130,Bacardi Superior Rum,50mL,1,1.29,1.29,2024-01-15,50.0,1,0.05,480,BACARDI USA INC            
1_HARDERSFIELD_8130,1,8130,Bacardi Superior Rum,50mL,1,1.29,1.29,2024-01-28,50.0,1,0.05,480,BACARDI USA INC            
1_HARDERSFIELD_8130,1,8130,Bacardi Superior Rum,50mL,1,1.29,1.29,2024-01-30,50.0,1,0.05,480,BACARDI USA INC            
1_HARDERSFIELD_8130,1,8130,Bacardi Superior Rum,50mL,1,1.29,1.29,2024-01-31,50.0,1,0.05,480,BACARDI USA INC            
1_HARDERSFIELD_8131,1,8131,Lillet White French Aperiti,750mL,1,17.99,17.99,2024-01-19,750.0,2,0.11,17035,PERNOD RICARD USA          
1_HARDERSFIELD_8131,1,8131,Lillet White French Aperiti,750mL,1,17.99,17.99,2024-01-23,750.0,2,0.11,17035,PERNOD RICARD USA          
1_HARDERSFIELD_8131,1,8131,Lillet White French Aperiti,750mL,6,107.94,17.99,2024-01-28,750.0,2,0.68,17035,PERNOD RICARD USA          
1_HARDERSFIELD_8135,1,8135,Choco Lat Liqueur,750mL,2,21.98,10.99,2024-01-02,750.0,1,1.57,9552,M S WALKER INC             
1_HARDERSFIELD_8135,1,8135,Choco Lat Liqueur,750mL,1,10.99,10.99,2024-01-06,750.0,1,0.79,9552,M S WALKER INC             
1_HARDERSFIELD_8135,1,8135,Choco Lat Liqueur,750mL,1,10.99,10.99,2024-01-09,750.0,1,0.79,9552,M S WALKER INC             
1_HARDERSFIELD_8135,1,8135,Choco Lat Liqueur,750mL,2,21.98,10.99,2024-01-13,750.0,1,1.57,9552,M S WALKER INC             
1_HARDERSFIELD_8135,1,8135,Choco Lat Liqueur,750mL,1,10.99,10.99,2024-01-15,750.0,1,0.79,9552,M S WALKER INC             
1_HARDERSFIELD_8135,1,8135,Choco Lat Liqueur,750mL,1,10.99,10.99,2024-01-22,750.0,1,0.79,9552,M S WALKER INC             
1_HARDERSFIELD_8135,1,8135,Choco Lat Liqueur,750mL,1,10.99,10.99,2024-01-28,750.0,1,0.79,9552,M S WALKER INC             
1_HARDERSFIELD_8135,1,8135,Choco Lat Liqueur,750mL,1,10.99,10.99,2024-01-30,750.0,1,0.79,9552,M S WALKER INC             
1_HARDERSFIELD_8143,1,8143,Perrier Jouet Grand Brut,750mL,2,83.98,41.99,2024-01-15,750.0,2,0.22,17035,PERNOD RICARD USA          
1_HARDERSFIELD_8143,1,8143,Perrier Jouet Grand Brut,750mL,1,41.99,41.99,2024-01-17,750.0,2,0.11,17035,PERNOD RICARD USA          
1_HARDERSFIELD_8143,1,8143,Perrier Jouet Grand Brut,750mL,1,41.99,41.99,2024-01-23,750.0,2,0.11,17035,PERNOD RICARD USA          
1_HARDERSFIELD_8143,1,8143,Perrier Jouet Grand Brut,750mL,6,251.94,41.99,2024-01-29,750.0,2,0.68,17035,PERNOD RICARD USA          
1_HARDERSFIELD_8143,1,8143,Perrier Jouet Grand Brut,750mL,1,41.99,41.99,2024-01-31,750.0,2,0.11,17035,PERNOD RICARD USA          
1_HARDERSFIELD_8144,1,8144,Corralejo Reposado Tequila,750mL,1,29.99,29.99,2024-01-13,750.0,1,0.79,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_8144,1,8144,Corralejo Reposado Tequila,750mL,1,29.99,29.99,2024-01-20,750.0,1,0.79,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_8149,1,8149,Sebastiani Cab Svgn Sonoma,750mL,1,19.99,19.99,2024-01-03,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_8149,1,8149,Sebastiani Cab Svgn Sonoma,750mL,1,19.99,19.99,2024-01-17,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_8152,1,8152,Skinnygirl Mojito RTD,750mL,1,10.99,10.99,2024-01-15,750.0,1,0.79,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_8154,1,8154,Cazadores Reposado Tequila,750mL,1,24.99,24.99,2024-01-13,750.0,1,0.79,480,BACARDI USA INC            
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,2,9.98,4.99,2024-01-01,375.0,1,0.79,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,3,14.97,4.99,2024-01-02,375.0,1,1.18,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,3,14.97,4.99,2024-01-03,375.0,1,1.18,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,6,29.94,4.99,2024-01-05,375.0,1,2.36,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,4,19.96,4.99,2024-01-06,375.0,1,1.57,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,4,19.96,4.99,2024-01-07,375.0,1,1.57,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,1,4.99,4.99,2024-01-09,375.0,1,0.39,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,2,9.98,4.99,2024-01-10,375.0,1,0.79,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,2,9.98,4.99,2024-01-11,375.0,1,0.79,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,2,9.98,4.99,2024-01-12,375.0,1,0.79,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,5,24.95,4.99,2024-01-13,375.0,1,1.97,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,5,24.95,4.99,2024-01-14,375.0,1,1.97,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,4,19.96,4.99,2024-01-15,375.0,1,1.57,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,2,9.98,4.99,2024-01-16,375.0,1,0.79,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,2,9.98,4.99,2024-01-17,375.0,1,0.79,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,2,9.98,4.99,2024-01-18,375.0,1,0.79,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,4,19.96,4.99,2024-01-20,375.0,1,1.57,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,1,4.99,4.99,2024-01-21,375.0,1,0.39,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,4,19.96,4.99,2024-01-22,375.0,1,1.57,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,4,19.96,4.99,2024-01-23,375.0,1,1.57,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,3,14.97,4.99,2024-01-24,375.0,1,1.18,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,5,24.95,4.99,2024-01-25,375.0,1,1.97,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,4,19.96,4.99,2024-01-26,375.0,1,1.57,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,3,14.97,4.99,2024-01-27,375.0,1,1.18,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,6,29.94,4.99,2024-01-29,375.0,1,2.36,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,1,4.99,4.99,2024-01-30,375.0,1,0.39,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8155,1,8155,Black Velvet Plastic,375mL,1,4.99,4.99,2024-01-31,375.0,1,0.39,1392,CONSTELLATION BRANDS INC   
1_HARDERSFIELD_8159,1,8159,Jose Cuervo Especial,1.75L,3,77.97,25.99,2024-01-02,1750.0,1,5.51,7245,PROXIMO SPIRITS INC.       
1_HARDERSFIELD_8159,1,8159,Jose Cuervo Especial,1.75L,1,25.99,25.99,2024-01-06,1750.0,1,1.84,7245,PROXIMO SPIRITS INC.       
1_HARDERSFIELD_8159,1,8159,Jose Cuervo Especial,1.75L,2,51.98,25.99,2024-01-07,1750.0,1,3.67,7245,PROXIMO SPIRITS INC.       
1_HARDERSFIELD_8159,1,8159,Jose Cuervo Especial,1.75L,2,51.98,25.99,2024-01-09,1750.0,1,3.67,7245,PROXIMO SPIRITS INC.       
1_HARDERSFIELD_8159,1,8159,Jose Cuervo Especial,1.75L,4,103.96,25.99,2024-01-10,1750.0,1,7.35,7245,PROXIMO SPIRITS INC.       
1_HARDERSFIELD_8159,1,8159,Jose Cuervo Especial,1.75L,2,51.98,25.99,2024-01-13,1750.0,1,3.67,7245,PROXIMO SPIRITS INC.       
1_HARDERSFIELD_8159,1,8159,Jose Cuervo Especial,1.75L,2,51.98,25.99,2024-01-16,1750.0,1,3.67,7245,PROXIMO SPIRITS INC.       
1_HARDERSFIELD_8159,1,8159,Jose Cuervo Especial,1.75L,2,51.98,25.99,2024-01-17,1750.0,1,3.67,7245,PROXIMO SPIRITS INC.       
1_HARDERSFIELD_8159,1,8159,Jose Cuervo Especial,1.75L,5,129.95,25.99,2024-01-19,1750.0,1,9.19,7245,PROXIMO SPIRITS INC.       
1_HARDERSFIELD_8159,1,8159,Jose Cuervo Especial,1.75L,2,51.98,25.99,2024-01-20,1750.0,1,3.67,7245,PROXIMO SPIRITS INC.       
1_HARDERSFIELD_8159,1,8159,Jose Cuervo Especial,1.75L,1,25.99,25.99,2024-01-21,1750.0,1,1.84,7245,PROXIMO SPIRITS INC.       
1_HARDERSFIELD_8159,1,8159,Jose Cuervo Especial,1.75L,3,77.97,25.99,2024-01-23,1750.0,1,5.51,7245,PROXIMO SPIRITS INC.       
1_HARDERSFIELD_8159,1,8159,Jose Cuervo Especial,1.75L,3,77.97,25.99,2024-01-27,1750.0,1,5.51,7245,PROXIMO SPIRITS INC.       
1_HARDERSFIELD_8159,1,8159,Jose Cuervo Especial,1.75L,2,51.98,25.99,2024-01-28,1750.0,1,3.67,7245,PROXIMO SPIRITS INC.       
1_HARDERSFIELD_8159,1,8159,Jose Cuervo Especial,1.75L,5,129.95,25.99,2024-01-29,1750.0,1,9.19,7245,PROXIMO SPIRITS INC.       
1_HARDERSFIELD_8159,1,8159,Jose Cuervo Especial,1.75L,4,103.96,25.99,2024-01-30,1750.0,1,7.35,7245,PROXIMO SPIRITS INC.       
1_HARDERSFIELD_8159,1,8159,Jose Cuervo Especial,1.75L,2,51.98,25.99,2024-01-31,1750.0,1,3.67,7245,PROXIMO SPIRITS INC.       
1_HARDERSFIELD_8166,1,8166,Mount Gay Eclipse,750mL,1,22.99,22.99,2024-01-16,750.0,1,0.79,7239,REMY COINTREAU USA INC     
1_HARDERSFIELD_8166,1,8166,Mount Gay Eclipse,750mL,2,45.98,22.99,2024-01-22,750.0,1,1.57,7239,REMY COINTREAU USA INC     
1_HARDERSFIELD_8166,1,8166,Mount Gay Eclipse,750mL,1,22.99,22.99,2024-01-26,750.0,1,0.79,7239,REMY COINTREAU USA INC     
1_HARDERSFIELD_8166,1,8166,Mount Gay Eclipse,750mL,1,22.99,22.99,2024-01-30,750.0,1,0.79,7239,REMY COINTREAU USA INC     
1_HARDERSFIELD_8170,1,8170,Courvoisier VS Cognac,50mL,3,8.97,2.99,2024-01-02,50.0,1,0.16,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_8170,1,8170,Courvoisier VS Cognac,50mL,1,2.99,2.99,2024-01-08,50.0,1,0.05,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_8170,1,8170,Courvoisier VS Cognac,50mL,1,2.99,2.99,2024-01-15,50.0,1,0.05,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_8170,1,8170,Courvoisier VS Cognac,50mL,5,14.95,2.99,2024-01-29,50.0,1,0.26,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_8170,1,8170,Courvoisier VS Cognac,50mL,2,5.98,2.99,2024-01-30,50.0,1,0.1,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_8171,1,8171,Leroux Blackberry Brandy,50mL,3,2.97,0.99,2024-01-06,50.0,1,0.16,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_8171,1,8171,Leroux Blackberry Brandy,50mL,2,1.98,0.99,2024-01-07,50.0,1,0.1,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_8171,1,8171,Leroux Blackberry Brandy,50mL,3,2.97,0.99,2024-01-08,50.0,1,0.16,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_8171,1,8171,Leroux Blackberry Brandy,50mL,4,3.96,0.99,2024-01-09,50.0,1,0.21,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_8171,1,8171,Leroux Blackberry Brandy,50mL,2,1.98,0.99,2024-01-10,50.0,1,0.1,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_8171,1,8171,Leroux Blackberry Brandy,50mL,3,2.97,0.99,2024-01-11,50.0,1,0.16,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_8171,1,8171,Leroux Blackberry Brandy,50mL,1,0.99,0.99,2024-01-13,50.0,1,0.05,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_8171,1,8171,Leroux Blackberry Brandy,50mL,3,2.97,0.99,2024-01-14,50.0,1,0.16,12546,JIM BEAM BRANDS COMPANY    
1_HARDERSFIELD_8171,1,8171,Leroux Blackberry Brandy,50mL,5,4.95,0.99,2024-01-17,50.0,1,0.26,12546,JIM BEAM BRANDS COMPANY    
